0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
FV,0.14766545295715333,0.3120016574859619,0.48424963951110844,0.7036438465118409,1.00970516204834,1.4514947891235352,2.2699798107147218,3.544069766998291,10.273859214782714,27.631740713119505,62.28524208068848,125.52689490318298,192.59401884078977
PR,0.7639589786529541,2.706966066360474,6.578608131408692,81.8887382030487,171.19183731079102,1052.0535594940186,2218.3540247917176
L,0.2235568046569824,0.4991452217102051,1.15627760887146,1.9598844051361084,43.397726488113406,98.78592801094055,248.80583667755127,413.88010482788087,588.1432162761688,1080.971580505371,1767.2177003383636,3709.096668279171
LX,0.167221736907959,0.3556713581085205,0.6021591186523437,0.8497725009918213,1.128470277786255,1.4856574535369873,5.157537364959717,10.475678443908691,17.90647873878479,47.183837223052976,88.06432943344116,135.78212070465088,354.65170035362246,586.9616141319275,1262.4604976654052,2638.5368003368376,4658.457614040375
FVPR,0.15030155181884766,0.3180086612701416,0.5096279621124268,0.7300649166107178,0.9649577140808105,1.4616805553436278,2.865270662307739,5.903015780448913,13.169692254066467,23.661528706550598,103.65821664333343,615.6904803991317
FVL,0.13886141777038574,0.30782806873321533,0.5390597581863403,0.7916955947875977,1.2415461540222168,1.9029920101165771,2.9294962882995605,9.316493391990662,19.437573432922363,32.956135511398315,95.57143688201904,194.19050693511963,382.31462025642395,2082.454991340637
FVLX,0.16383278369903564,0.35996246337890625,0.5596855878829956,0.7745184898376465,0.993462324142456,1.2200639247894287,1.5083645582199097,2.4814361333847046,5.612574458122253,13.525741219520569,25.871350049972534,89.95454668998718,274.5431789159775,509.9755071401596,823.226191163063,1915.7024875879288
PRL,0.28856616020202636,1.109360408782959,4.612239933013916,9.970043039321899,112.72713680267333,476.10616664886476,1315.6305375099182
PRLX,0.7036000251770019,1.4147222995758058,2.268245840072632,3.749809265136719,8.65517544746399,52.32948746681213,229.24808893203735,495.83719930648806,786.1437157630921,1201.3049628734589
LPR,0.5607169151306153,1.4591086387634278,2.772336864471436,4.4681037902832035,52.42757358551025,163.5322051525116,370.889209318161,828.6840222358703,1328.0203287124632,1987.5693857669828,2924.9751709938046
LLX,0.16534366607666015,0.3925413608551025,0.7729965686798095,1.154866600036621,3.8638743877410886,8.086971616744995,16.969222164154054,26.271106624603274,46.13769154548645,82.44263935089111,137.46269598007203,207.35793285369874,301.997109746933,475.50275616645814,848.0879195213317,1416.6080314159394
FVPRL,0.1628931760787964,0.3373631238937378,0.5315263271331787,0.7406051158905029,0.9882097244262695,1.2845983505249023,2.499874234199524,13.238566756248474,28.187001824378967,50.075239300727844,121.08377885818481,1770.543092250824
FVPRLX,0.14494645595550537,0.3127725124359131,0.49219024181365967,0.7116472721099854,1.011345624923706,1.4000437259674072,2.981290340423584,16.181195974349976,31.646870613098145,135.65354228019714,1203.178410410881
FVLPR,0.16579794883728027,0.3321315050125122,0.5399550199508667,0.764890193939209,1.1883224248886108,1.8025712966918945,2.759259343147278,10.267563462257385,23.58546233177185,55.56356990337372,113.56188833713531,209.976011633873
FVLLX,0.16385960578918457,0.3800623416900635,0.6073904037475586,0.8666605949401855,1.314992904663086,1.8728846311569214,2.929186224937439,4.5143963098526,13.26056444644928,22.66454243659973,72.03419971466064,160.76575589179993,344.06998455524445,1074.792062997818
PRLLX,0.483772873878479,1.5206207036972046,15.358526825904846,29.663830876350403,127.08339059352875,499.31092715263367,1066.1967844963074,2251.249812245369,3741.337857723236
LPRLX,0.47488582134246826,1.3461352586746216,2.3210021257400513,6.231834650039673,27.35631263256073,54.87515377998352,101.26192772388458,160.44441545009613,643.0051542520523,1293.3660677671432,2745.691841483116
FVPRLLX,0.14173269271850586,0.30930542945861816,0.5082801580429077,0.7627639770507812,1.1165482997894287,1.5192501544952393,4.0615257024765015,15.287043809890747,29.448519229888916,148.82023537158966
FVLPRLX,0.16915202140808105,0.3612949848175049,0.5660836696624756,0.8160146474838257,1.3135621547698975,1.9008972644805908,3.049054980278015,10.520427227020264,21.678303599357605,123.69195234775543
virtual best,0.13886141777038574,0.30319762229919434,0.4754456043243408,0.684524393081665,0.9034682273864746,1.1300698280334474,1.4183704614639283,2.3914420366287232,5.522580361366272,13.435747122764587,25.781355953216554,73.49914722442628,140.5662711620331,314.07191758155824,627.3226016044616,1195.8427134990693,3215.7635272026064
